dates 1 2 3 
2023.5099315068 1006.3 10.8 0.7
2023.5102739726 1005.1 11.4 0.7
2023.5106164384 1005.3 11.8 0.7
2023.5109589041 1005.3 11.1 0.7
2023.5113013699 1004.7 13.3 0.7
2023.5116438356 1004.8 13.1 0.7
2023.5119863014 1004.3 15.2 0.7
2023.5123287671 1002.7 17.9 29.8
2023.5126712329 1001.3 16.2 29.8
2023.5130136986 999.8 16.1 29.8
2023.5133561644 999 11.6 29.8
2023.5136986301 997.6 10.3 29.8
2023.5140410959 994.9 10.7 29.8
2023.5143835616 992.8 10.9 29.8
2023.5147260274 991.9 12.3 29.8
2023.5150684932 990.3 14.3 7
2023.5154109589 989.7 13.5 7
2023.5157534247 989.9 13.1 7
2023.5160958904 990.8 11.9 7
2023.5164383562 992 12.3 7
2023.5167808219 992.2 12.3 7
2023.5171232877 993.3 12.3 7
2023.5174657534 994.3 14.7 0
2023.5178082192 995.4 18.9 0
2023.5181506849 996.6 19.3 0
2023.5184931507 999.1 14.5 0
2023.5188356164 1000.4 14.8 0
2023.5191780822 1001.4 13.1 0
2023.5195205479 1001.5 12.6 0
2023.5198630137 1002.1 11.8 0
2023.5202054795 1002.4 13.7 0
2023.5205479452 1002.3 14.5 6.7
2023.520890411 1002.2 14.7 6.7
2023.5212328767 1001.9 12.5 6.7
2023.5215753425 1002.4 10.5 6.7
2023.5219178082 1002.7 9.9 6.7
2023.522260274 1002.2 9.8 6.7
2023.5226027397 1002.4 9.9 6.7
2023.5229452055 1002.7 11.4 6.7
2023.5232876712 1002.5 13.9 0
2023.523630137 1002.1 14 0
2023.5239726027 1002.5 14.5 0
2023.5243150685 1003.1 13.3 0
2023.5246575342 1004.2 10.4 0
2023.525 1004.7 9 0
2023.5253424658 1005.2 8.5 0
2023.5256849315 1005.7 14.7 0
2023.5260273973 1005.2 18.5 0
2023.526369863 1004.7 17.4 0
2023.5267123288 1004.5 18 0
2023.5270547945 1005.6 14.6 0
2023.5273972603 1007.4 9.7 0
2023.527739726 1007.8 7.8 0
2023.5280821918 1009 9.9 0
2023.5284246575 1007.6 13.4 0
2023.5287671233 1009.4 19.5 0
2023.529109589 1009.6 19 0
2023.5294520548 1010.1 18.6 0
2023.5297945205 1011.1 16.7 0
2023.5301369863 1013.1 11.7 0
2023.5304794521 1013.6 10.4 0
2023.5308219178 1014.1 9.7 0
2023.5311643836 1015.1 11.7 0
2023.5315068493 1015.5 11.7 0.4
2023.5318493151 1014.9 11.7 0.4
2023.5321917808 1015.2 11.8 0.4
2023.5325342466 1015.3 11.6 0.4
2023.5328767123 1015.6 11 0.4
2023.5332191781 1015 10.7 0.4
2023.5335616438 1014.4 10.7 0.4
2023.5339041096 1013.9 11 0.4
2023.5342465753 1013.3 13.5 0.4
2023.5345890411 1011.9 14.5 0.4
2023.5349315068 1011.4 14.5 0.4
2023.5352739726 1011.6 14.2 0.4
2023.5356164384 1012.2 14 0.4
2023.5359589041 1012.7 12.7 0.4
2023.5363013699 1013.5 12.3 0.4
2023.5366438356 1013.6 13.7 0.4
2023.5369863014 1013.5 16.1 0
2023.5373287671 1013.1 15.7 0
2023.5376712329 1012.5 17.2 0
2023.5380136986 1013.1 14.3 0
2023.5383561644 1013.8 11.4 0
2023.5386986301 1013.3 10.5 0
2023.5390410959 1012.8 10.9 0
2023.5393835616 1012.3 12.4 0
2023.5397260274 1010.2 17.6 0
2023.5400684932 1008.3 16.7 0
2023.5404109589 1006.8 14.6 0
2023.5407534247 1006.2 14.1 0
2023.5410958904 1005.2 12.6 0
2023.5414383562 1002.8 12.9 0
2023.5417808219 1000.6 12.5 0
2023.5421232877 999.6 16.1 0
2023.5424657534 997.3 22.2 0
2023.5428082192 995.9 22.9 0
2023.5431506849 995.8 21.9 0
2023.5434931507 997.3 17.2 0
2023.5438356164 999.2 14.1 0
2023.5441780822 999.7 12.6 0
2023.5445205479 1000.3 12.5 0
2023.5448630137 1000.5 16.8 0
2023.5452054795 1000.8 21.7 0
2023.5455479452 1000.8 20.9 0
2023.545890411 1002 20.7 0
2023.5462328767 1003.4 17.4 0
2023.5465753425 1005.6 12.6 0
2023.5469178082 1007.1 11.2 0
2023.547260274 1008.1 10.8 0
2023.5476027397 1009.5 13 0
2023.5479452055 1010.7 13.3 0.1
2023.5482876712 1010.6 15.4 0.1
2023.548630137 1010.5 16.4 0.1
2023.5489726027 1011.9 12 0.1
2023.5493150685 1012.7 11.1 0.1
2023.5496575342 1012.5 11.1 0.1
2023.55 1012.2 11.7 0.1
2023.5503424658 1011.9 12.7 0.1
2023.5506849315 1011.8 12.6 7.3
2023.5510273973 1010.7 15.4 7.3
2023.551369863 1009.8 16.4 7.3
2023.5517123288 1009.6 15.1 7.3
2023.5520547945 1010.5 14.9 7.3
2023.5523972603 1011.1 12.7 7.3
2023.552739726 1011.5 13.6 7.3
2023.5530821918 1011.6 16.3 7.3
2023.5534246575 1011 21.7 0
2023.5537671233 1010.5 22 0
2023.554109589 1009.5 24.9 0
2023.5544520548 1010.1 21.1 0
2023.5547945205 1010.3 17.1 0
2023.5551369863 1009.5 15.9 0
2023.5554794521 1010.6 14.9 0
2023.5558219178 1007.8 17.9 0
2023.5561643836 1006.1 20.8 0
2023.5565068493 1004.6 22.6 0
2023.5568493151 1003.7 22.2 0
2023.5571917808 1003.6 19.4 0
2023.5575342466 1003.5 15.6 0
2023.5578767123 1002.3 14 0
2023.5582191781 1003.1 14.5 0
2023.5585616438 1002.9 17.6 0
2023.5589041096 1001.2 22.7 0
2023.5592465753 1000.3 24.2 0
2023.5595890411 1000 21.9 0
2023.5599315068 1000 18.1 0
2023.5602739726 1001.4 14 0
2023.5606164384 1001.8 13.5 0
2023.5609589041 1002.2 12 0
2023.5613013699 1002.7 17.8 0
2023.5616438356 1002.4 23.2 0.4
2023.5619863014 1002 25.7 0.4
2023.5623287671 1003.1 21.5 0.4
2023.5626712329 1005.1 19.9 0.4
2023.5630136986 1007.1 16.1 0.4
2023.5633561644 1008.3 15.3 0.4
2023.5636986301 1008.7 13.8 0.4
2023.5640410959 1009.2 17 0.4
2023.5643835616 1008.9 19.5 0
2023.5647260274 1008.1 20.7 0
2023.5650684932 1007.3 21.9 0
2023.5654109589 1008.2 17.5 0
2023.5657534247 1009.3 14.9 0
2023.5660958904 1009.8 13.1 0
2023.5664383562 1009.6 13.8 0
2023.5667808219 1009.6 18.4 0
2023.5671232877 1008.9 20.3 0.8
2023.5674657534 1008.3 21 0.8
2023.5678082192 1008.4 17.5 0.8
2023.5681506849 1009.8 12.2 0.8
2023.5684931507 1010.3 10.9 0.8
2023.5688356164 1009.9 10.5 0.8
2023.5691780822 1009.6 10.7 0.8
2023.5695205479 1009.9 11 0.8
2023.5698630137 1009.8 12.1 2.2
2023.5702054795 1009.1 12.6 2.2
2023.5705479452 1008.3 13.7 2.2
2023.570890411 1008.2 13.8 2.2
2023.5712328767 1008.7 13.1 2.2
2023.5715753425 1008.5 13.1 2.2
2023.5719178082 1008.2 12.7 2.2
2023.572260274 1008.1 13.9 2.2
2023.5726027397 1007.3 17.6 0
2023.5729452055 1006.9 17.4 0
2023.5732876712 1007.6 16.1 0
2023.573630137 1010.3 13.7 0
2023.5739726027 1012 12.9 0
2023.5743150685 1011.9 13.6 0
2023.5746575342 1012 13 0
2023.575 1012.7 14.6 0
2023.5753424658 1012.8 15 0
2023.5756849315 1012.6 16 0
2023.5760273973 1012.4 15.4 0
2023.576369863 1012.7 13.7 0
2023.5767123288 1012.7 13.1 0
2023.5770547945 1012.2 12.7 0
2023.5773972603 1011.8 12.5 0
2023.577739726 1011.4 13.2 0
2023.5780821918 1010.9 12.7 6.2
2023.5784246575 1009.3 13.4 6.2
2023.5787671233 1008.2 13.3 6.2
2023.579109589 1007.5 12.4 6.2
2023.5794520548 1007 12.5 6.2
2023.5797945205 1005.4 11.6 6.2
2023.5801369863 1004.1 11 6.2
2023.5804794521 1004 11 6.2
2023.5808219178 1003.8 11.6 10.5
2023.5811643836 1003.9 11.8 10.5
2023.5815068493 1004 13 10.5
2023.5818493151 1004.7 12.2 10.5
2023.5821917808 1005.5 10.5 10.5
2023.5825342466 1005 10.2 10.5
2023.5828767123 1005.2 10.3 10.5
2023.5832191781 1004.9 14.1 10.5
2023.5835616438 1004.4 18.7 2.2
2023.5839041096 1003.3 18 2.2
2023.5842465753 1002.7 18 2.2
2023.5845890411 1002.9 13.4 2.2
2023.5849315068 1002.9 11.9 2.2
2023.5852739726 1002 12.1 2.2
2023.5856164384 1001 12 2.2
2023.5859589041 1000.9 12.2 2.2
2023.5863013699 999.9 14.6 3.3
2023.5866438356 999.6 15.5 3.3
2023.5869863014 999.3 16.1 3.3
2023.5873287671 998.8 14.3 3.3
2023.5876712329 998 10.7 3.3
2023.5880136986 996.5 12.4 3.3
2023.5883561644 995.5 10.7 3.3
2023.5886986301 994.8 12.6 3.3
2023.5890410959 994.2 15.2 0
2023.5893835616 993.3 18.2 0
2023.5897260274 993 19.7 0
2023.5900684932 994.5 16.2 0
2023.5904109589 996.2 11.8 0
2023.5907534247 997 12 0
2023.5910958904 997.9 12 0
2023.5914383562 998.7 16.1 0
2023.5917808219 998.4 20.6 0
2023.5921232877 998.1 23.1 0
2023.5924657534 998.4 22.5 0
2023.5928082192 999.7 17.9 0
2023.5931506849 1000.9 13.5 0
2023.5934931507 1000.4 14.3 0
2023.5938356164 1000.5 14.3 0
2023.5941780822 1000.9 16.5 0
2023.5945205479 1000 21.2 0
2023.5948630137 999.6 21.4 0
2023.5952054795 999.9 19.3 0
2023.5955479452 1000.9 17.5 0
2023.595890411 1002.3 16.5 0
2023.5962328767 1002.7 15.9 0
2023.5965753425 1002.5 15.3 0
2023.5969178082 1003.3 16.8 0
2023.597260274 1003.9 16.4 7.3
2023.5976027397 1004.1 16.3 7.3
2023.5979452055 1004.8 14.8 7.3
2023.5982876712 1006.2 14.5 7.3
2023.598630137 1007.7 12.1 7.3
2023.5989726027 1009.3 11.5 7.3
2023.5993150685 1011.5 10.6 7.3
2023.5996575342 1013.9 14 7.3
2023.6 1014.3 19.8 0
2023.6003424658 1014.3 23.3 0
2023.6006849315 1015.3 22.2 0
2023.6010273973 1017.7 17.4 0
2023.601369863 1019.4 13.5 0
2023.6017123288 1019.4 11.8 0
2023.6020547945 1019.7 11.7 0
2023.6023972603 1019.6 14.4 0
2023.602739726 1018.7 19.4 0
2023.6030821918 1017.2 19.7 0
2023.6034246575 1015.6 20.9 0
2023.6037671233 1015.2 17.2 0
2023.604109589 1014.3 17.4 0
2023.6044520548 1012.9 16.1 0
2023.6047945205 1013.2 11.3 0
2023.6051369863 1013.5 15.3 0
2023.6054794521 1012.9 19.4 0
2023.6058219178 1011.9 18.9 0
2023.6061643836 1011.8 17.5 0
2023.6065068493 1013.3 14.1 0
2023.6068493151 1015.4 13.5 0
2023.6071917808 1015.4 10.8 0
2023.6075342466 1015.6 10 0
2023.6078767123 1015.8 13.2 0
2023.6082191781 1015 17.3 0
2023.6085616438 1014.3 17.7 0
2023.6089041096 1014.3 16.4 0
2023.6092465753 1014.7 14.7 0
2023.6095890411 1014.8 13.2 0
2023.6099315068 1014.3 11.8 0
2023.6102739726 1013.6 10.5 0
2023.6106164384 1013.6 13.9 0
2023.6109589041 1012 19.7 2.5
2023.6113013699 1010.8 19.6 2.5
2023.6116438356 1010.7 20 2.5
2023.6119863014 1012 15.4 2.5
2023.6123287671 1012.9 14.3 2.5
2023.6126712329 1013.5 14.3 2.5
2023.6130136986 1014.3 13.4 2.5
2023.6133561644 1015.7 14.2 2.5
2023.6136986301 1016.3 14.1 0.5
2023.6140410959 1016 15.7 0.5
2023.6143835616 1016.5 13.9 0.5
2023.6147260274 1017.4 13 0.5
2023.6150684932 1017.5 12.4 0.5
2023.6154109589 1016.8 12.9 0.5
2023.6157534247 1016.3 12.5 0.5
2023.6160958904 1016.1 14.2 0.5
2023.6164383562 1014.9 19.1 0
2023.6167808219 1014.3 19.7 0
2023.6171232877 1014.6 19.9 0
2023.6174657534 1015.2 15.4 0
2023.6178082192 1016.1 13.3 0
2023.6181506849 1016.2 12.9 0
2023.6184931507 1016.7 13.9 0
2023.6188356164 1017.3 16.8 0
2023.6191780822 1016.7 21.4 0
2023.6195205479 1016 23.4 0
2023.6198630137 1015.5 22 0
2023.6202054795 1016.3 17.4 0
2023.6205479452 1016.8 14.8 0
2023.620890411 1016.6 15.2 0
2023.6212328767 1016.3 14.8 0
2023.6215753425 1016.3 15.6 0
2023.6219178082 1015.2 21 0
2023.622260274 1014.7 21.4 0
2023.6226027397 1014.4 19.9 0
2023.6229452055 1015.2 16.6 0
2023.6232876712 1015.6 15.4 0
2023.623630137 1015.3 14.7 0
2023.6239726027 1015.1 14.3 0
2023.6243150685 1016 14.6 0
2023.6246575342 1016 16.8 1.2
2023.625 1015 19.8 1.2
2023.6253424658 1014.8 19.2 1.2
2023.6256849315 1014.9 17.9 1.2
2023.6260273973 1015.4 16.5 1.2
2023.626369863 1015 16.1 1.2
2023.6267123288 1014.5 15.8 1.2
2023.6270547945 1014.2 16.2 1.2
2023.6273972603 1013 18.8 30.8
2023.627739726 1011.4 16.7 30.8
2023.6280821918 1007.2 14.6 30.8
2023.6284246575 1002.4 14.9 30.8
2023.6287671233 1000.7 12.9 30.8
2023.629109589 997.6 13.2 30.8
2023.6294520548 995.9 13.3 30.8
2023.6297945205 994.8 15.8 30.8
2023.6301369863 993.8 22.3 0
2023.6304794521 993.9 23.4 0
2023.6308219178 995.2 22.1 0
2023.6311643836 998.5 17.5 0
2023.6315068493 1001.3 15.2 0
2023.6318493151 1003.3 14.6 0
2023.6321917808 1005.4 13.8 0
2023.6325342466 1007.2 17.2 0
2023.6328767123 1007.7 22.2 0
2023.6332191781 1008.3 21.2 0
2023.6335616438 1009.3 20.4 0
2023.6339041096 1011 15.3 0
2023.6342465753 1011.7 13.7 0
2023.6345890411 1011.7 13.7 0
2023.6349315068 1009.8 13.5 0
2023.6352739726 1009.6 13.3 0
2023.6356164384 1008.9 14.4 2.7
2023.6359589041 1008.3 13.9 2.7
2023.6363013699 1007.1 16.5 2.7
2023.6366438356 1007 14.3 2.7
2023.6369863014 1007.5 13.5 2.7
2023.6373287671 1008 13.9 2.7
2023.6376712329 1008.2 14.5 2.7
2023.6380136986 1009 14.4 2.7
2023.6383561644 1008.5 20.5 2.3
2023.6386986301 1008 24.3 2.3
2023.6390410959 1007.7 24.8 2.3
2023.6393835616 1009.2 18 2.3
2023.6397260274 1009.6 16.1 2.3
2023.6400684932 1009.3 17.2 2.3
2023.6404109589 1008.6 15.6 2.3
2023.6407534247 1008.7 15.2 2.3
2023.6410958904 1007.7 18 0.6
2023.6414383562 1006.9 20.5 0.6
2023.6417808219 1007.5 17.2 0.6
2023.6421232877 1009.6 15.2 0.6
2023.6424657534 1010.8 13.7 0.6
2023.6428082192 1012 14.7 0.6
2023.6431506849 1013.7 14.1 0.6
2023.6434931507 1015.1 14.6 0.6
2023.6438356164 1015.9 16.3 0
2023.6441780822 1015.9 16.3 0
2023.6445205479 1015.6 14.7 0
2023.6448630137 1016.4 13.9 0
2023.6452054795 1016.1 13.3 0
2023.6455479452 1014.9 12.9 0
2023.645890411 1014.1 12.6 0
2023.6462328767 1013.9 13.2 0
2023.6465753425 1013.4 14.1 0
2023.6469178082 1013.3 14.6 0
2023.647260274 1013.5 14 0
2023.6476027397 1014.3 13.1 0
2023.6479452055 1015.8 13 0
2023.6482876712 1014.8 12.2 0
2023.648630137 1015.2 12.2 0
2023.6489726027 1015.8 12.6 0
2023.6493150685 1015.5 13.6 0
2023.6496575342 1014.1 15.1 0
2023.65 1013.4 15.7 0
2023.6503424658 1012.9 13.6 0
2023.6506849315 1012.2 14 0
2023.6510273973 1011.7 13 0
2023.651369863 1011.1 12.6 0
2023.6517123288 1009.8 14.2 0
2023.6520547945 1008.6 18.6 0
2023.6523972603 1006.9 20.9 0
2023.652739726 1005.7 22 0
2023.6530821918 1006.5 14.3 0
2023.6534246575 1007.3 13.4 0
2023.6537671233 1007.6 14.2 0
2023.654109589 1007.3 12.2 0
2023.6544520548 1007.6 14.6 0
2023.6547945205 1007.6 17.3 0
2023.6551369863 1006.1 20.4 0
2023.6554794521 1005.9 19.5 0
2023.6558219178 1007.3 13.3 0
2023.6561643836 1008.3 12.4 0
2023.6565068493 1008.5 12 0
2023.6568493151 1008.8 12.1 0
2023.6571917808 1009.7 13.2 0
2023.6575342466 1009.7 17.3 0
2023.6578767123 1009.4 15.4 0
2023.6582191781 1009.9 13.8 0
2023.6585616438 1011.6 11.4 0
2023.6589041096 1013.2 11.1 0
2023.6592465753 1014.6 11.3 0
2023.6595890411 1016.5 10.4 0
2023.6599315068 1017.9 12.3 0
2023.6602739726 1018.8 15.7 0
2023.6606164384 1018.4 16.4 0
2023.6609589041 1018.4 15.4 0
2023.6613013699 1019.5 12.6 0
2023.6616438356 1019.9 10.9 0
2023.6619863014 1020 11.1 0
2023.6623287671 1019.4 10.9 0
2023.6626712329 1018.5 13.2 0
2023.6630136986 1016.9 19.9 0
2023.6633561644 1014.9 23.8 0
2023.6636986301 1014.1 21.9 0
2023.6640410959 1014.7 16.1 0
2023.6643835616 1015.3 13.8 0
2023.6647260274 1014.1 12.9 0
2023.6650684932 1013.2 11.9 0
2023.6654109589 1011.9 13 0
2023.6657534247 1009.6 15.3 8.5
2023.6660958904 1006.9 14.7 8.5
2023.6664383562 1004.2 11.1 8.5
2023.6667808219 1001.6 10.3 8.5
2023.6671232877 1000.5 10.9 8.5
2023.6674657534 999.7 12.6 8.5
2023.6678082192 999.7 14.3 8.5
2023.6681506849 999.5 15.4 8.5
2023.6684931507 999.1 17.2 0
2023.6688356164 997.6 22.5 0
2023.6691780822 998.9 19.6 0
2023.6695205479 1002.6 15.4 0
2023.6698630137 1006.4 13.8 0
2023.6702054795 1008.7 12.9 0
2023.6705479452 1009.9 10 0
2023.670890411 1011.8 14.6 0
2023.6712328767 1011.4 19.8 0
2023.6715753425 1011.3 20.7 0
2023.6719178082 1010.6 21.4 0
2023.672260274 1011.7 14.5 0
2023.6726027397 1011.3 13.6 0
2023.6729452055 1009.7 13.2 0
2023.6732876712 1008.8 13.1 0
2023.673630137 1009.8 16.7 0
2023.6739726027 1010.8 18.6 0
2023.6743150685 1011.7 19.7 0
2023.6746575342 1012.7 18.6 0
2023.675 1015.4 12.5 0
2023.6753424658 1016.8 11.1 0
2023.6756849315 1016.9 10.4 0
2023.6760273973 1018.3 8.2 0
2023.676369863 1018.5 11.4 0
2023.6767123288 1018.6 15.5 0
2023.6770547945 1017.5 18.7 0
2023.6773972603 1017.7 15.4 0
2023.677739726 1018.6 11.4 0
2023.6780821918 1019.5 10.1 0
2023.6784246575 1019.4 8.3 0
2023.6787671233 1019.6 7.5 0
2023.679109589 1020.5 8.3 0
2023.6794520548 1020 13.9 2.5
2023.6797945205 1019.4 14.7 2.5
2023.6801369863 1018.8 14.3 2.5
2023.6804794521 1019.8 12.2 2.5
2023.6808219178 1019.8 12.5 2.5
2023.6811643836 1019.7 11.8 2.5
2023.6815068493 1017.7 11.8 2.5
2023.6818493151 1016.7 11.3 2.5
2023.6821917808 1014 11.5 55
2023.6825342466 1011 11.7 55
2023.6828767123 1007 11.8 55
2023.6832191781 1000.9 14.2 55
2023.6835616438 994.3 15 55
2023.6839041096 991.5 12 55
2023.6842465753 992.1 12.2 55
2023.6845890411 993.7 14.2 55
2023.6849315068 994.8 19 0
2023.6852739726 995.1 21.7 0
2023.6856164384 997.1 19 0
2023.6859589041 1000.4 14.5 0
2023.6863013699 1002.1 13.1 0
2023.6866438356 1003.4 10 0
2023.6869863014 1003.9 12.1 0
2023.6873287671 1005 13.2 0
2023.6876712329 1003.3 20.3 0
2023.6880136986 1002.5 23.9 0
2023.6883561644 1004.1 21.4 0
2023.6886986301 1006.7 15.4 0
2023.6890410959 1009.4 11.7 0
2023.6893835616 1010.2 9.4 0
2023.6897260274 1011.9 8.3 0
2023.6900684932 1013.6 9 0
2023.6904109589 1013.2 15.6 0
2023.6907534247 1012.4 19.5 0
2023.6910958904 1012.7 17.8 0
2023.6914383562 1015.1 11.2 0
2023.6917808219 1015.1 8.8 0
2023.6921232877 1015.5 6.2 0
2023.6924657534 1014.8 6 0
2023.6928082192 1014.6 10 0
2023.6931506849 1013.8 18 0
2023.6934931507 1012.6 19.8 0
2023.6938356164 1013 17.4 0
2023.6941780822 1016.1 11.4 0
2023.6945205479 1017.5 10.6 0
2023.6948630137 1018.5 10.6 0
2023.6952054795 1018.9 9.2 0
2023.6955479452 1019.1 10.4 0
2023.695890411 1018.7 16.2 0.1
2023.6962328767 1018.2 18.6 0.1
2023.6965753425 1018.8 14.2 0.1
2023.6969178082 1020.4 11.9 0.1
2023.697260274 1021.1 10.7 0.1
2023.6976027397 1019.5 9.6 0.1
2023.6979452055 1017.2 9.2 0.1
2023.6982876712 1015.4 9.6 0.1
2023.698630137 1014.1 10.9 0.6
2023.6989726027 1012.6 13.9 0.6
2023.6993150685 1010.8 13.3 0.6
2023.6996575342 1011.3 12.7 0.6
2023.7 1010.3 14 0.6
2023.7003424658 1009.7 15 0.6
2023.7006849315 1009.3 14.9 0.6
2023.7010273973 1009.3 16 0.6
2023.701369863 1007.8 21.5 0
2023.7017123288 1006.5 21.5 0
2023.7020547945 1006.6 19.8 0
2023.7023972603 1008.5 14.1 0
2023.702739726 1009.6 11.8 0
2023.7030821918 1009.4 11.6 0
2023.7034246575 1008.4 9.9 0
2023.7037671233 1009.1 10.6 0
2023.704109589 1008.5 13.9 0
2023.7044520548 1007 15.4 0
2023.7047945205 1005.4 16.1 0
2023.7051369863 1006.1 10.6 0
2023.7054794521 1007 6.7 0
2023.7058219178 1008 6.5 0
2023.7061643836 1008.2 6.7 0
2023.7065068493 1008.7 9.6 0
2023.7068493151 1007.6 11 4.1
2023.7071917808 1004.2 10.3 4.1
2023.7075342466 1000.1 10.2 4.1
2023.7078767123 998.4 9.1 4.1
2023.7082191781 997 8.6 4.1
2023.7085616438 996.8 7.6 4.1
2023.7089041096 997.4 8.2 4.1
2023.7092465753 999.2 10.3 4.1
2023.7095890411 1000.4 17 0.1
2023.7099315068 1002 17.2 0.1
2023.7102739726 1003.5 15.5 0.1
2023.7106164384 1003.6 12.5 0.1
2023.7109589041 1003.4 12.6 0.1
2023.7113013699 1004.6 8.5 0.1
2023.7116438356 1003.5 7.8 0.1
2023.7119863014 1004.5 8.2 0.1
2023.7123287671 1004.2 12.3 0
2023.7126712329 1004.2 15.1 0
2023.7130136986 1006.2 14.1 0
2023.7133561644 1008.9 8.7 0
2023.7136986301 1012.3 6.7 0
2023.7140410959 1014.5 6.8 0
2023.7143835616 1016.6 3.7 0
2023.7147260274 1018 7.8 0
2023.7150684932 1018.9 12.4 0
2023.7154109589 1018.5 12.7 0
2023.7157534247 1018.3 11.7 0
2023.7160958904 1018.7 8.4 0
2023.7164383562 1018.1 7.5 0
2023.7167808219 1017.1 8.1 0
2023.7171232877 1014.6 9.3 0
2023.7174657534 1012 10.1 0
2023.7178082192 1009.2 9.9 44.6
2023.7181506849 1003.5 9 44.6
2023.7184931507 999.4 10.9 44.6
2023.7188356164 996.6 8.6 44.6
2023.7191780822 996.3 9 44.6
2023.7195205479 994.6 8.1 44.6
2023.7198630137 994 8.3 44.6
2023.7202054795 995.1 8.7 44.6
2023.7205479452 997.3 11.9 2
2023.720890411 998.6 10.6 2
2023.7212328767 1000.7 7.7 2
2023.7215753425 1001.4 4.4 2
2023.7219178082 1002.4 4.2 2
2023.722260274 1004 4.7 2
2023.7226027397 1005.1 3.6 2
2023.7229452055 1005.7 10 2
2023.7232876712 1006.3 14.7 0
2023.723630137 1005.3 16.6 0
2023.7239726027 1005.3 15.4 0
2023.7243150685 1006.9 7.6 0
2023.7246575342 1008.2 5.3 0
2023.725 1008.9 4.4 0
2023.7253424658 1009.9 5.9 0
2023.7256849315 1009.8 9.2 0
2023.7260273973 1009.2 12.9 0.7
2023.726369863 1007 15.5 0.7
2023.7267123288 1005.2 13 0.7
2023.7270547945 1005.2 9.9 0.7
2023.7273972603 1005.4 10.4 0.7
2023.727739726 1007.8 8.6 0.7
2023.7280821918 1009.3 4.8 0.7
2023.7284246575 1010.8 6.9 0.7
2023.7287671233 1010.7 11.1 0
2023.729109589 1010.8 12.4 0
2023.7294520548 1012 12.1 0
2023.7297945205 1014.6 7.1 0
2023.7301369863 1015.9 5.8 0
2023.7304794521 1016.2 3 0
2023.7308219178 1017 4.1 0
2023.7311643836 1017.6 7.4 0
2023.7315068493 1016.9 12.1 1.1
2023.7318493151 1015 13.1 1.1
2023.7321917808 1013.5 11.4 1.1
2023.7325342466 1012.4 9 1.1
2023.7328767123 1010.4 8.8 1.1
2023.7332191781 1007.5 10.1 1.1
2023.7335616438 1007.3 7.1 1.1
2023.7339041096 1008 8.4 1.1
2023.7342465753 1007.4 12.8 0
2023.7345890411 1006.7 13.4 0
2023.7349315068 1007.1 11.6 0
2023.7352739726 1008.7 6.4 0
2023.7356164384 1010.4 6.4 0
2023.7359589041 1011.4 4.1 0
2023.7363013699 1012 4.3 0
2023.7366438356 1012.1 5 0
2023.7369863014 1011.5 11.9 0
2023.7373287671 1010.8 13.8 0
2023.7376712329 1011.7 11.7 0
2023.7380136986 1013.8 6.2 0
2023.7383561644 1015.4 3.2 0
2023.7386986301 1016.2 5.1 0
2023.7390410959 1017.5 3.6 0
2023.7393835616 1018.6 4.3 0
2023.7397260274 1018.2 11.1 0
2023.7400684932 1016.6 11.6 0
2023.7404109589 1017 10.6 0
2023.7407534247 1018 6.9 0
2023.7410958904 1019 3.8 0
2023.7414383562 1018.4 5.5 0
2023.7417808219 1018.1 4.5 0
2023.7421232877 1018.4 5.2 0
2023.7424657534 1017.4 11.3 0
2023.7428082192 1016 12.7 0
2023.7431506849 1016 9.1 0
2023.7434931507 1016.2 5.6 0
2023.7438356164 1017.4 2.3 0
2023.7441780822 1017.1 1.5 0
2023.7445205479 1016.9 1.3 0
2023.7448630137 1017.3 1.6 0
2023.7452054795 1017.4 8.5 0
2023.7455479452 1016 9.1 0
2023.745890411 1016.2 7.4 0
2023.7462328767 1017.3 5.4 0
2023.7465753425 1018.3 3.2 0
2023.7469178082 1018.3 2.8 0
2023.747260274 1018.7 2.5 0
2023.7476027397 1019.5 3.3 0
2023.7479452055 1019.8 9.3 0.4
2023.7482876712 1019.1 11.5 0.4
2023.748630137 1019.8 10.4 0.4
2023.7489726027 1021.1 4.4 0.4
2023.7493150685 1022.6 3.7 0.4
2023.7496575342 1022.8 3.9 0.4
2023.75 1022.5 4.2 0.4
2023.7503424658 1022.2 4.3 0.4
2023.7506849315 1020.5 4.9 40.6
2023.7510273973 1017.7 9 40.6
2023.751369863 1015.8 8.8 40.6
2023.7517123288 1012.7 7.7 40.6
2023.7520547945 1008.9 8.3 40.6
2023.7523972603 1005.6 7.1 40.6
2023.752739726 999.9 8.8 40.6
2023.7530821918 997.8 6.1 40.6
2023.7534246575 997.1 7.2 7.5
2023.7537671233 996.3 7.8 7.5
2023.754109589 995.9 7.6 7.5
2023.7544520548 996 7 7.5
2023.7547945205 995.2 6.6 7.5
2023.7551369863 994.4 5.4 7.5
2023.7554794521 994.4 5.1 7.5
2023.7558219178 994.5 5.8 7.5
2023.7561643836 994.6 10.5 0
2023.7565068493 993.8 14 0
2023.7568493151 995.3 11.3 0
2023.7571917808 997.2 7.3 0
2023.7575342466 999.2 8.7 0
2023.7578767123 1001.1 6.9 0
2023.7582191781 1003.3 7.1 0
2023.7585616438 1005.2 8.4 0
2023.7589041096 1006.8 9.6 0
2023.7592465753 1007 9.7 0
2023.7595890411 1007.6 9.6 0
2023.7599315068 1008.9 6.3 0
