dates values
2020.80546 0
2020.80819 1
2020.81092 0
2020.81365 0
2020.81638 0
2020.81911 0
2020.82184 0
2020.82457 0
2020.8273 0
2020.83003 0
2020.83276 0
2020.83549 1
2020.83823 0
2020.84096 0
2020.84369 0
2020.84642 0
2020.84915 0
2020.85188 0
2020.85461 0
2020.85734 0
2020.86007 0
2020.8628 0
2020.86553 0
2020.86826 0
2020.87099 0
2020.87372 0
2020.87645 0
2020.87918 0
2020.88191 0
2020.88464 0
2020.88737 0
2020.8901 0
2020.89283 0
2020.89556 0
2020.89829 0
2020.90102 0
2020.90375 0
2020.90648 0
2020.90922 0
2020.91195 0
2020.91468 0
2020.91741 0
2020.92014 0
2020.92287 0
2020.9256 0
2020.92833 0
2020.93106 0
2020.93379 0
2020.93652 0
2020.93925 0
2020.94198 0
2020.94471 0
2020.94744 0
2020.95017 0
2020.9529 0
2020.95563 0
2020.95836 0
2020.96109 0
2020.96382 0
2020.96655 0
2020.96928 0
2020.97201 0
2020.97474 0
2020.97747 0
2020.9802 0
2020.98294 0
2020.98567 0
2020.9884 0
2020.99113 0
2020.99386 0
2020.99659 0
2021.0 0
2021.00274 0
2021.00548 0
2021.00821 0
2021.01095 0
2021.01369 0
2021.01643 0
2021.01916 0
2021.0219 0
2021.02464 0
2021.02738 0
2021.03012 0
2021.03285 0
2021.03559 0
2021.03833 0
2021.04107 0
2021.04381 0
2021.04654 0
2021.04928 0
2021.05202 0
2021.05476 0
2021.05749 0
2021.06023 0
2021.06297 0
2021.06571 0
2021.06845 0
2021.07118 0
2021.07392 0
2021.07666 0
2021.0794 0
2021.08214 0
2021.08487 0
2021.08761 0
2021.09035 0
2021.09309 0
2021.09582 0
2021.09856 0
2021.1013 0
2021.10404 0
2021.10678 0
2021.10951 0
2021.11225 0
2021.11499 0
2021.11773 0
2021.12047 0
2021.1232 0
2021.12594 0
2021.12868 0
2021.13142 0
2021.13415 0
2021.13689 0
2021.13963 0
2021.14237 0
2021.14511 0
2021.14784 0
2021.15058 0
2021.15332 0
2021.15606 0
2021.1588 0
2021.16153 0
2021.16427 0
2021.16701 0
2021.16975 0
2021.17248 0
2021.17522 0
2021.17796 0
2021.1807 0
2021.18344 0
2021.18617 0
2021.18891 0
2021.19165 0
2021.19439 0
2021.19713 0
2021.19986 0
2021.2026 0
2021.20534 0
2021.20808 0
2021.21081 0
2021.21355 0
2021.21629 0
2021.21903 0
2021.22177 0
2021.2245 0
2021.22724 0
2021.22998 0
2021.23272 0
2021.23546 0
2021.23819 0
2021.24093 0
2021.24367 0
2021.24641 0
2021.24914 0
2021.25188 0
2021.25462 0
2021.25736 0
2021.2601 0
2021.26283 1
2021.26557 0
2021.26831 0
2021.27105 0
2021.27379 0
2021.27652 0
2021.27926 0
2021.282 0
2021.28474 0
2021.28747 0
2021.29021 1
2021.29295 0
2021.29569 0
2021.29843 0
2021.30116 0
2021.3039 0
2021.30664 0
2021.30938 0
2021.31211 0
2021.31485 0
2021.31759 0
2021.32033 0
2021.32307 0
2021.3258 0
2021.32854 0
2021.33128 0
2021.33402 0
2021.33676 0
2021.33949 0
2021.34223 0
2021.34497 0
2021.34771 0
2021.35044 0
2021.35318 0
2021.35592 0
2021.35866 0
2021.3614 0
2021.36413 0
2021.36687 0
2021.36961 0
2021.37235 0
2021.37509 0
2021.37782 0
2021.38056 0
2021.3833 0
2021.38604 0
2021.38877 0
2021.39151 0
2021.39425 0
2021.39699 0
2021.39973 0
2021.40246 0
2021.4052 0
2021.40794 0
2021.41068 0
2021.41342 0
2021.41615 0
2021.41889 0
2021.42163 0
2021.42437 0
2021.4271 0
2021.42984 0
2021.43258 0
2021.43532 0
2021.43806 0
2021.44079 0
2021.44353 0
2021.44627 0
2021.44901 0
2021.45175 0
2021.45448 0
2021.45722 0
2021.45996 0
2021.4627 0
2021.46543 0
2021.46817 0
2021.47091 0
2021.47365 0
2021.47639 0
2021.47912 0
2021.48186 0
2021.4846 0
2021.48734 0
2021.49008 0
2021.49281 0
2021.49555 0
2021.49829 0
2021.50103 0
2021.50376 0
2021.5065 0
2021.50924 0
2021.51198 0
2021.51472 0
2021.51745 0
2021.52019 0
2021.52293 0
2021.52567 0
2021.52841 0
2021.53114 0
2021.53388 0
2021.53662 0
2021.53936 0
2021.54209 0
2021.54483 0
2021.54757 0
2021.55031 0
2021.55305 0
2021.55578 0
2021.55852 0
2021.56126 0
2021.564 0
2021.56674 0
2021.56947 0
2021.57221 0
2021.57495 0
2021.57769 0
2021.58042 0
2021.58316 0
2021.5859 0
2021.58864 0
2021.59138 0
2021.59411 0
2021.59685 0
2021.59959 0
2021.60233 0
2021.60507 0
2021.6078 0
2021.61054 0
2021.61328 0
2021.61602 0
2021.61875 0
2021.62149 0
2021.62423 0
2021.62697 0
2021.62971 0
2021.63244 0
2021.63518 0
2021.63792 0
2021.64066 0
2021.64339 0
2021.64613 0
2021.64887 0
2021.65161 0
2021.65435 0
2021.65708 0
2021.65982 0
2021.66256 0
2021.6653 0
2021.66804 0
2021.67077 0
2021.67351 0
2021.67625 0
2021.67899 0
2021.68172 0
2021.68446 0
2021.6872 0
2021.68994 0
2021.69268 0
2021.69541 0
2021.69815 0
2021.70089 0
2021.70363 0
2021.70637 0
2021.7091 0
2021.71184 0
2021.71458 0
2021.71732 0
2021.72005 0
2021.72279 0
2021.72553 0
2021.72827 0
2021.73101 0
2021.73374 0
2021.73648 0
2021.73922 0
2021.74196 0
2021.7447 0
2021.74743 0
2021.75017 0
2021.75291 0
2021.75565 0
2021.75838 0
2021.76112 0
2021.76386 0
2021.7666 0
2021.76934 0
2021.77207 0
2021.77481 0
2021.77755 0
2021.78029 0
2021.78303 0
2021.78576 0
2021.7885 0
2021.79124 0
2021.79398 0
2021.79671 0
2021.79945 0
2021.80219 0
2021.80493 0
2021.80767 0
2021.8104 0
2021.81314 0
2021.81588 0
2021.81862 0
2021.82136 0
2021.82409 0
2021.82683 0
2021.82957 0
2021.83231 0
2021.83504 0
2021.83778 1
2021.84052 0
2021.84326 0
2021.846 0
2021.84873 0
2021.85147 0
2021.85421 0
2021.85695 1
2021.85969 0
2021.86242 0
2021.86516 0
2021.8679 0
2021.87064 0
2021.87337 0
2021.87611 0
2021.87885 0
2021.88159 0
2021.88433 0
2021.88706 0
2021.8898 0
2021.89254 0
2021.89528 0
2021.89802 0
2021.90075 0
2021.90349 0
2021.90623 0
2021.90897 0
2021.9117 0
2021.91444 0
2021.91718 0
2021.91992 0
2021.92266 0
2021.92539 0
2021.92813 0
2021.93087 0
2021.93361 0
2021.93634 0
2021.93908 0
2021.94182 0
2021.94456 0
2021.9473 0
2021.95003 0
2021.95277 0
2021.95551 0
2021.95825 0
2021.96099 0
2021.96372 0
2021.96646 0
2021.9692 0
2021.97194 0
2021.97467 0
2021.97741 0
2021.98015 0
2021.98289 0
2021.98563 0
2021.98836 0
2021.9911 0
2021.99384 0
2021.99658 0
2022.0 0
2022.00274 0
2022.00548 0
2022.00821 0
2022.01095 0
2022.01369 0
2022.01643 0
2022.01916 0
2022.0219 0
2022.02464 0
2022.02738 0
2022.03012 0
2022.03285 0
2022.03559 0
2022.03833 0
2022.04107 0
2022.04381 0
2022.04654 0
2022.04928 0
2022.05202 0
2022.05476 0
2022.05749 0
2022.06023 0
2022.06297 0
2022.06571 0
2022.06845 0
2022.07118 0
2022.07392 0
2022.07666 0
2022.0794 0
2022.08214 0
2022.08487 0
2022.08761 0
2022.09035 0
2022.09309 0
2022.09582 0
2022.09856 0
2022.1013 0
2022.10404 0
2022.10678 0
2022.10951 0
2022.11225 0
2022.11499 0
2022.11773 0
2022.12047 0
2022.1232 0
2022.12594 0
2022.12868 0
2022.13142 0
2022.13415 0
2022.13689 0
2022.13963 0
2022.14237 0
2022.14511 0
2022.14784 0
2022.15058 0
2022.15332 0
2022.15606 0
2022.1588 0
2022.16153 0
2022.16427 0
2022.16701 0
2022.16975 0
2022.17248 0
2022.17522 0
2022.17796 0
2022.1807 0
2022.18344 0
2022.18617 0
2022.18891 0
2022.19165 0
2022.19439 0
2022.19713 0
2022.19986 0
2022.2026 0
2022.20534 0
2022.20808 0
2022.21081 0
2022.21355 0
2022.21629 0
2022.21903 0
2022.22177 0
2022.2245 0
2022.22724 0
2022.22998 0
2022.23272 0
2022.23546 0
2022.23819 0
2022.24093 0
2022.24367 0
2022.24641 0
2022.24914 0
2022.25188 0
2022.25462 0
2022.25736 0
2022.2601 0
2022.26283 0
2022.26557 0
2022.26831 0
2022.27105 0
2022.27379 0
2022.27652 0
2022.27926 0
2022.282 0
2022.28474 0
2022.28747 0
2022.29021 0
2022.29295 0
2022.29569 0
2022.29843 0
2022.30116 0
2022.3039 0
2022.30664 0
2022.30938 0
2022.31211 0
2022.31485 0
2022.31759 0
2022.32033 0
2022.32307 0
2022.3258 0
2022.32854 0
2022.33128 0
2022.33402 0
2022.33676 0
2022.33949 0
2022.34223 0
2022.34497 0
2022.34771 0
2022.35044 0
2022.35318 0
2022.35592 0
2022.35866 0
2022.3614 0
2022.36413 1
2022.36687 0
2022.36961 0
2022.37235 0
2022.37509 0
2022.37782 0
2022.38056 0
2022.3833 0
2022.38604 0
2022.38877 0
2022.39151 0
2022.39425 0
2022.39699 0
2022.39973 0
2022.40246 0
2022.4052 0
2022.40794 0
2022.41068 0
2022.41342 0
2022.41615 0
2022.41889 0
2022.42163 0
2022.42437 0
2022.4271 0
2022.42984 0
2022.43258 0
2022.43532 0
2022.43806 0
2022.44079 0
2022.44353 0
2022.44627 0
2022.44901 0
2022.45175 0
2022.45448 0
2022.45722 0
2022.45996 0
2022.4627 0
2022.46543 0
2022.46817 0
2022.47091 0
2022.47365 0
2022.47639 0
2022.47912 0
2022.48186 0
2022.4846 0
2022.48734 0
2022.49008 0
2022.49281 0
2022.49555 0
2022.49829 0
2022.50103 0
2022.50376 0
2022.5065 0
2022.50924 0
2022.51198 0
2022.51472 0
2022.51745 0
2022.52019 0
2022.52293 0
2022.52567 0
2022.52841 0
2022.53114 0
2022.53388 0
2022.53662 0
2022.53936 0
2022.54209 0
2022.54483 0
2022.54757 0
2022.55031 0
2022.55305 0
2022.55578 0
2022.55852 0
2022.56126 0
2022.564 0
2022.56674 0
2022.56947 0
2022.57221 0
2022.57495 0
2022.57769 0
2022.58042 0
2022.58316 0
2022.5859 0
2022.58864 0
2022.59138 0
2022.59411 0
2022.59685 0
2022.59959 0
2022.60233 0
2022.60507 0
2022.6078 0
2022.61054 0
2022.61328 0
2022.61602 0
2022.61875 0
2022.62149 0
2022.62423 0
2022.62697 0
2022.62971 0
2022.63244 0
2022.63518 0
2022.63792 0
2022.64066 0
2022.64339 0
2022.64613 0
2022.64887 0
2022.65161 0
2022.65435 0
2022.65708 0
2022.65982 0
2022.66256 0
2022.6653 0
2022.66804 0
2022.67077 0
2022.67351 0
2022.67625 0
2022.67899 0
2022.68172 0
2022.68446 0
2022.6872 0
2022.68994 0
2022.69268 0
2022.69541 0
2022.69815 0
2022.70089 0
2022.70363 0
2022.70637 0
2022.7091 0
2022.71184 0
2022.71458 0
2022.71732 0
2022.72005 0
2022.72279 0
2022.72553 0
2022.72827 0
2022.73101 0
2022.73374 0
2022.73648 0
2022.73922 0
2022.74196 0
2022.7447 0
2022.74743 0
2022.75017 0
2022.75291 0
2022.75565 0
2022.75838 0
2022.76112 0
2022.76386 0
2022.7666 0
2022.76934 0
2022.77207 1
2022.77481 0
2022.77755 0
2022.78029 0
2022.78303 0
2022.78576 0
2022.7885 0
2022.79124 0
2022.79398 0
2022.79671 0
2022.79945 0
2022.80219 0
2022.80493 0
2022.80767 0
2022.8104 0
2022.81314 0
2022.81588 1
2022.81862 0
2022.82136 0
2022.82409 0
2022.82683 0
2022.82957 0
2022.83231 0
2022.83504 0
2022.83778 0
2022.84052 0
2022.84326 0
2022.846 0
2022.84873 0
2022.85147 0
2022.85421 0
2022.85695 0
2022.85969 0
2022.86242 0
2022.86516 0
2022.8679 0
2022.87064 0
2022.87337 0
2022.87611 0
2022.87885 0
2022.88159 0
2022.88433 1
2022.88706 0
2022.8898 0
2022.89254 0
2022.89528 0
2022.89802 0
2022.90075 0
2022.90349 0
2022.90623 0
2022.90897 0
2022.9117 0
2022.91444 0
2022.91718 0
2022.91992 0
2022.92266 0
2022.92539 0
2022.92813 0
2022.93087 0
2022.93361 0
2022.93634 0
2022.93908 0
2022.94182 0
2022.94456 0
2022.9473 0
2022.95003 0
2022.95277 0
2022.95551 0
2022.95825 0
2022.96099 0
2022.96372 0
2022.96646 0
2022.9692 0
2022.97194 0
2022.97467 0
2022.97741 0
2022.98015 0
2022.98289 0
2022.98563 0
2022.98836 0
2022.9911 0
2022.99384 0
2022.99658 0
2023.0 0
2023.00274 0
2023.00548 0
2023.00821 0
2023.01095 0
2023.01369 0
2023.01643 0
2023.01916 0
2023.0219 0
2023.02464 0
2023.02738 0
2023.03012 0
2023.03285 0
2023.03559 0
2023.03833 0
2023.04107 0
2023.04381 0
2023.04654 0
2023.04928 0
2023.05202 0
2023.05476 0
2023.05749 0
2023.06023 0
2023.06297 0
2023.06571 0
2023.06845 0
2023.07118 0
2023.07392 0
2023.07666 0
2023.0794 0
2023.08214 0
2023.08487 0
2023.08761 0
2023.09035 0
2023.09309 0
2023.09582 0
2023.09856 0
2023.1013 0
2023.10404 0
2023.10678 0
2023.10951 0
2023.11225 0
2023.11499 0
2023.11773 0
2023.12047 0
2023.1232 0
2023.12594 0
2023.12868 0
2023.13142 0
2023.13415 0
2023.13689 0
2023.13963 0
2023.14237 0
2023.14511 0
2023.14784 0
2023.15058 0
2023.15332 0
2023.15606 0
2023.1588 0
2023.16153 0
2023.16427 0
2023.16701 0
2023.16975 0
2023.17248 0
2023.17522 0
2023.17796 0
2023.1807 0
2023.18344 0
2023.18617 0
2023.18891 0
2023.19165 0
2023.19439 0
2023.19713 1
2023.19986 0
2023.2026 0
2023.20534 0
2023.20808 0
2023.21081 0
2023.21355 0
2023.21629 0
2023.21903 0
2023.22177 0
2023.2245 0
2023.22724 0
2023.22998 0
2023.23272 0
2023.23546 0
2023.23819 0
2023.24093 0
2023.24367 0
2023.24641 0
2023.24914 0
2023.25188 0
2023.25462 0
2023.25736 0
2023.2601 0
2023.26283 0
2023.26557 0
2023.26831 0
2023.27105 0
2023.27379 0
2023.27652 0
2023.27926 0
2023.282 0
2023.28474 0
2023.28747 0
2023.29021 0
2023.29295 0
2023.29569 0
2023.29843 0
2023.30116 0
2023.3039 0
2023.30664 0
2023.30938 0
2023.31211 0
2023.31485 0
2023.31759 0
2023.32033 0
2023.32307 0
2023.3258 0
2023.32854 0
2023.33128 0
2023.33402 0
2023.33676 0
2023.33949 0
2023.34223 0
2023.34497 0
2023.34771 0
2023.35044 0
2023.35318 0
2023.35592 0
2023.35866 0
2023.3614 0
2023.36413 0
2023.36687 0
2023.36961 0
2023.37235 1
2023.37509 0
2023.37782 0
2023.38056 0
2023.3833 0
2023.38604 0
2023.38877 0
2023.39151 0
2023.39425 0
2023.39699 0
2023.39973 0
2023.40246 0
2023.4052 0
2023.40794 0
2023.41068 0
2023.41342 0
2023.41615 0
2023.41889 0
2023.42163 0
2023.42437 0
2023.4271 0
2023.42984 0
2023.43258 0
2023.43532 0
2023.43806 0
2023.44079 0
2023.44353 0
2023.44627 0
2023.44901 0
2023.45175 0
2023.45448 0
2023.45722 0
2023.45996 0
2023.4627 0
2023.46543 0
2023.46817 0
2023.47091 0
2023.47365 0
2023.47639 0
2023.47912 0
2023.48186 0
2023.4846 0
2023.48734 0
2023.49008 0
2023.49281 0
2023.49555 0
2023.49829 0
2023.50103 0
2023.50376 0
2023.5065 0
2023.50924 0
2023.51198 0
2023.51472 0
2023.51745 0
2023.52019 0
2023.52293 0
2023.52567 0
2023.52841 0
2023.53114 0
2023.53388 0
2023.53662 0
2023.53936 0
2023.54209 0
2023.54483 0
2023.54757 0
2023.55031 0
2023.55305 0
2023.55578 0
2023.55852 0
2023.56126 0
2023.564 0
2023.56674 0
2023.56947 0
2023.57221 0
2023.57495 0
2023.57769 0
2023.58042 0
2023.58316 0
2023.5859 0
2023.58864 0
2023.59138 0
2023.59411 0
2023.59685 0
2023.59959 0
2023.60233 0
2023.60507 0
2023.6078 0
2023.61054 0
2023.61328 0
2023.61602 0
2023.61875 0
2023.62149 0
2023.62423 0
2023.62697 0
2023.62971 0
2023.63244 0
2023.63518 0
2023.63792 0
2023.64066 0
2023.64339 0
2023.64613 0
2023.64887 0
2023.65161 0
2023.65435 0
2023.65708 0
2023.65982 0
2023.66256 0
2023.6653 0
2023.66804 0
2023.67077 0
2023.67351 0
2023.67625 0
2023.67899 0
2023.68172 0
2023.68446 0
2023.6872 0
2023.68994 0
2023.69268 0
2023.69541 0
2023.69815 0
2023.70089 0
2023.70363 0
2023.70637 0
2023.7091 0
2023.71184 0
2023.71458 0
2023.71732 0
2023.72005 0
2023.72279 0
2023.72553 0
2023.72827 0
2023.73101 0
2023.73374 0
2023.73648 0
2023.73922 0
2023.74196 0
2023.7447 0
2023.74743 0
2023.75017 0
2023.75291 0
2023.75565 0
2023.75838 0
2023.76112 0
2023.76386 0
2023.7666 0
2023.76934 0
2023.77207 0
2023.77481 0
2023.77755 0
2023.78029 0
2023.78303 0
2023.78576 0
2023.7885 0
2023.79124 0
2023.79398 0
2023.79671 0
2023.79945 0
2023.80219 0
2023.80493 0
2023.80767 0
2023.8104 0
2023.81314 0
2023.81588 0
2023.81862 0
2023.82136 0
2023.82409 0
2023.82683 0
2023.82957 0
2023.83231 0
2023.83504 0
2023.83778 0
2023.84052 0
2023.84326 0
2023.846 0
2023.84873 0
2023.85147 0
2023.85421 0
2023.85695 0
2023.85969 0
2023.86242 0
2023.86516 0
2023.8679 0
2023.87064 0
2023.87337 0
2023.87611 1
2023.87885 0
2023.88159 0
2023.88433 0
2023.88706 0
2023.8898 0
2023.89254 0
2023.89528 0
2023.89802 0
2023.90075 0
2023.90349 0
2023.90623 0
2023.90897 0
2023.9117 0
2023.91444 0
2023.91718 0
2023.91992 0
2023.92266 0
2023.92539 0
2023.92813 0
2023.93087 0
2023.93361 0
2023.93634 0
2023.93908 0
2023.94182 0
2023.94456 0
2023.9473 0
2023.95003 0
2023.95277 0
2023.95551 0
2023.95825 0
2023.96099 0
2023.96372 0
2023.96646 0
2023.9692 0
2023.97194 0
2023.97467 0
2023.97741 0
2023.98015 0
2023.98289 0
2023.98563 0
2023.98836 0
2023.9911 0
2023.99384 0
2023.99658 0
2024.0 0
2024.00273 0
2024.00546 0
2024.00819 0
2024.01092 0
2024.01365 0
2024.01638 0
2024.01911 0
2024.02184 0
2024.02457 0
2024.0273 0
2024.03003 0
2024.03276 0
2024.03549 0
2024.03823 0
2024.04096 0
2024.04369 0
2024.04642 0
2024.04915 0
2024.05188 0
2024.05461 0
2024.05734 0
2024.06007 0
2024.0628 0
2024.06553 0
2024.06826 0
2024.07099 0
2024.07372 0
2024.07645 0
2024.07918 0
2024.08191 0
2024.08464 0
2024.08737 0
2024.0901 0
2024.09283 0
2024.09556 0
2024.09829 0
2024.10102 0
2024.10375 0
2024.10648 0
2024.10922 0
2024.11195 0
2024.11468 0
2024.11741 0
2024.12014 0
2024.12287 0
2024.1256 0
2024.12833 0
2024.13106 0
2024.13379 0
2024.13652 0
2024.13925 0
2024.14198 0
2024.14471 0
2024.14744 0
2024.15017 0
2024.1529 0
2024.15563 1
2024.15836 0
2024.16109 0
2024.16382 0
2024.16655 0
2024.16928 0
2024.17201 0
2024.17474 0
2024.17747 0
2024.1802 0
2024.18294 0
2024.18567 0
2024.1884 0
2024.19113 0
2024.19386 0
2024.19659 0
2024.19932 0
2024.20205 0
2024.20478 0
2024.20751 0
2024.21024 0
2024.21297 0
2024.2157 0
2024.21843 0
2024.22116 0
2024.22389 0
2024.22662 0
2024.22935 0
2024.23208 0
2024.23481 0
2024.23754 0
2024.24027 0
2024.243 0
2024.24573 0
2024.24846 0
2024.25119 0
2024.25392 0
2024.25666 0
2024.25939 0
2024.26212 0
2024.26485 0
2024.26758 1
2024.27031 0
2024.27304 0
2024.27577 0
2024.2785 0
2024.28123 0
2024.28396 0
2024.28669 0
2024.28942 0
2024.29215 0
2024.29488 0
2024.29761 0
2024.30034 0
2024.30307 0
2024.3058 0
2024.30853 0
2024.31126 0
2024.31399 0
2024.31672 0
2024.31945 0
2024.32218 0
2024.32491 0
2024.32765 0
2024.33038 0
2024.33311 0
2024.33584 0
2024.33857 0
2024.3413 0
2024.34403 0
2024.34676 0
2024.34949 0
2024.35222 0
2024.35495 0
2024.35768 0
2024.36041 0
2024.36314 0
2024.36587 0
2024.3686 0
2024.37133 0
2024.37406 0
2024.37679 0
2024.37952 0
2024.38225 0
2024.38498 0
2024.38771 0
2024.39044 0
2024.39317 0
2024.3959 0
2024.39863 0
2024.40137 0
2024.4041 0
2024.40683 0
2024.40956 0
2024.41229 0
2024.41502 0
2024.41775 0
2024.42048 0
2024.42321 1
2024.42594 0
2024.42867 0
2024.4314 0
2024.43413 0
2024.43686 0
2024.43959 0
2024.44232 0
2024.44505 0
2024.44778 0
2024.45051 0
2024.45324 0
2024.45597 0
2024.4587 0
2024.46143 0
2024.46416 0
2024.46689 0
2024.46962 0
2024.47235 0
2024.47509 0
2024.47782 0
2024.48055 0
2024.48328 0
2024.48601 0
2024.48874 0
2024.49147 0
2024.4942 0
2024.49693 0
2024.49966 0
2024.50239 0
2024.50512 0
2024.50785 0
2024.51058 0
2024.51331 0
2024.51604 0
2024.51877 0
2024.5215 0
2024.52423 0
2024.52696 0
2024.52969 0
2024.53242 0
2024.53515 0
2024.53788 0
2024.54061 0
2024.54334 0
2024.54608 0
2024.54881 0
2024.55154 0
2024.55427 0
2024.557 0
2024.55973 0
2024.56246 0
2024.56519 0
2024.56792 0
2024.57065 0
2024.57338 0
2024.57611 0
2024.57884 0
2024.58157 0
2024.5843 0
2024.58703 0
2024.58976 0
2024.59249 0
2024.59522 0
2024.59795 0
2024.60068 0
2024.60341 0
2024.60614 0
2024.60887 0
2024.6116 0
2024.61433 0
2024.61706 0
2024.6198 0
2024.62253 0
2024.62526 0
2024.62799 0
2024.63072 0
2024.63345 0
2024.63618 0
2024.63891 0
2024.64164 0
2024.64437 0
2024.6471 0
2024.64983 0
2024.65256 0
2024.65529 0
2024.65802 0
2024.66075 0
2024.66348 0
2024.66621 0
2024.66894 0
2024.67167 0
2024.6744 0
2024.67713 0
2024.67986 0
2024.68259 0
2024.68532 0
2024.68805 0
2024.69078 0
2024.69352 0
2024.69625 0
2024.69898 0
2024.70171 0
2024.70444 0
2024.70717 0
2024.7099 0
2024.71263 0
2024.71536 0
2024.71809 0
2024.72082 0
2024.72355 0
2024.72628 0
2024.72901 0
2024.73174 0
2024.73447 0
2024.7372 0
2024.73993 0
2024.74266 0
2024.74539 0
